split,playoffs,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
Summer,0,1,10.14,9,Red,bot,Stixxay,Counter Logic Gaming,Xayah,Olaf,Aphelios,Karma,Jayce,Camille,1888,0,3,2,0,5,20,0,0,0,0,0,0,0,0,0.1589,0.7945,13570,431.25,0.281179,497.8284,257.2564,15,0.4767,4,0.1271,6,25,0.7945,13086,8959,284.714,0.302497,11900,308,300,8,4,0,9.7881,3194,3289,75,3484,3688,82,-290,-399,-7,4454,5006,106,6255,6077,135,-1801,-1071,-29
Summer,0,1,10.14,10,Red,sup,Smoothie,Counter Logic Gaming,Bard,Olaf,Aphelios,Karma,Jayce,Camille,1888,0,0,4,4,5,20,0,0,0,0,0,0,0,0,0.1589,0.7945,3207,101.9174,0.0664512,421.875,311.1229,66,2.0975,9,0.286,15,80,2.5424,6061,1934,61.4619,0.0652976,5575,28,28,0,0,0,0.8898,2068,2429,12,2027,2317,13,41,112,-1,2875,3174,14,3777,3440,17,-902,-266,-3
Spring,0,1,10.04,6,Red,top,Ruin,Counter Logic Gaming,Aatrox,Aphelios,Ornn,Senna,Syndra,LeBlanc,2981,0,3,5,10,18,20,0,0,0,0,0,0,0,0,0.3623,0.7648,15546,312.9017,0.173296,862.9252,1089.9832,25,0.5032,7,0.1409,7,50,1.0064,19889,13532,272.365,0.260395,18225,414,371,43,20,1,8.3328,3153,4733,85,3084,4524,69,69,209,16,4923,7525,137,5314,7162,114,-391,363,23
Spring,0,1,10.04,7,Red,jng,Wiggily,Counter Logic Gaming,Sejuani,Aphelios,Ornn,Senna,Syndra,LeBlanc,2981,0,2,4,13,18,20,0,0,0,0,0,0,0,1,0.3623,0.7648,8709,175.2902,0.0970816,865.582,950.3187,18,0.3623,14,0.2818,16,62,1.2479,13876,7519,151.3385,0.144689,14100,225,68,157,113,8,4.5287,2945,2867,55,2727,2848,49,218,19,6,4297,4557,87,4384,4617,72,-87,-60,15
Spring,0,1,10.04,8,Red,mid,Pobelter,Counter Logic Gaming,Orianna,Aphelios,Ornn,Senna,Syndra,LeBlanc,2981,0,4,4,12,18,20,0,0,0,0,0,0,0,0,0.3623,0.7648,25281,508.8427,0.281814,384.2939,324.0725,23,0.4629,17,0.3422,7,60,1.2076,19483,13126,264.1932,0.252583,20075,399,348,51,38,8,8.0309,3594,4686,91,3863,4736,99,-269,-50,-8,6447,8306,165,5829,7187,145,618,1119,20
Spring,0,1,10.04,9,Red,bot,Stixxay,Counter Logic Gaming,Ezreal,Aphelios,Ornn,Senna,Syndra,LeBlanc,2981,0,9,4,7,18,20,1,0,0,0,0,0,0,0,0.3623,0.7648,34603,696.471,0.385729,407.5411,397.7591,21,0.4227,21,0.4227,9,68,1.3687,20288,13931,280.3958,0.268073,19608,397,349,48,44,0,7.9906,3291,3491,87,3450,3504,99,-159,-13,-12,4998,5615,141,5607,5855,147,-609,-240,-6
Spring,0,1,10.04,10,Red,sup,Smoothie,Counter Logic Gaming,Braum,Aphelios,Ornn,Senna,Syndra,LeBlanc,2981,0,0,3,16,18,20,0,0,0,0,0,0,0,0,0.3623,0.7648,5569,112.0899,0.0620792,526.8366,763.5559,97,1.9524,11,0.2214,26,130,2.6166,10216,3859,77.6719,0.0742606,9750,36,36,0,0,0,0.7246,2113,2528,15,2085,2472,14,28,56,1,3197,3905,22,3138,3547,19,59,358,3
Spring,0,1,10.03,1,Blue,top,Ruin,Counter Logic Gaming,Aatrox,Qiyana,Lee Sin,Aphelios,Zoe,Elise,1617,0,1,4,3,9,15,0,0,0,0,0,0,0,1,0.334,0.8905,8637,320.4824,0.180422,671.9109,491.9852,14,0.5195,7,0.2597,5,28,1.039,8886,5312,197.1058,0.213669,9025,206,188,18,7,4,7.6438,3095,4357,63,3209,4152,72,-114,205,-9,4932,7122,119,4746,7082,125,186,40,-6
Spring,0,1,10.03,2,Blue,jng,Wiggily,Counter Logic Gaming,Trundle,Qiyana,Lee Sin,Aphelios,Zoe,Elise,1617,0,2,3,6,9,15,0,0,0,0,0,0,0,0,0.334,0.8905,6067,225.1206,0.126736,983.9332,744.6382,10,0.3711,13,0.4824,12,45,1.6698,8243,4669,173.2468,0.187804,8250,140,25,115,79,3,5.1948,3180,3664,55,3052,3061,44,128,603,11,4426,5139,82,4383,4760,72,43,379,10
Spring,0,1,10.03,3,Blue,mid,Crown,Counter Logic Gaming,Neeko,Qiyana,Lee Sin,Aphelios,Zoe,Elise,1617,0,2,6,2,9,15,0,0,0,0,0,0,0,0,0.334,0.8905,9113,338.1447,0.190366,497.1058,269.462,13,0.4824,3,0.1113,9,25,0.9276,8964,5390,200,0.216806,9050,214,202,12,12,0,7.9406,3638,4607,91,3415,4762,95,223,-155,-4,5272,7479,140,5450,7863,157,-178,-384,-17
