split,playoffs,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
Summer,0,1,10.12,6,Red,top,Hauntzer,Golden Guardians,Mordekaiser,Varus,Yuumi,Urgot,Aatrox,Olaf,2092,0,2,5,0,5,16,0,0,0,0,1,1,0,0,0.1434,0.6023,12573,360.6023,0.2515,725.392,700.3824,16,0.4589,5,0.1434,6,33,0.9465,12731,8188,234.8375,0.232833,11950,299,286,13,0,8,8.5755,3759,4919,90,2974,4546,72,785,373,18,5565,7966,145,5091,7608,125,474,358,20
Summer,0,1,10.12,7,Red,jng,Closer,Golden Guardians,Volibear,Varus,Yuumi,Urgot,Aatrox,Olaf,2092,0,0,4,3,5,16,0,0,0,0,1,0,1,0,0.1434,0.6023,3646,104.5698,0.0729317,617.0937,625.3537,5,0.1434,8,0.2294,4,35,1.0038,8954,4411,126.5105,0.125427,8950,157,24,133,96,3,4.5029,3112,3117,61,3248,3394,51,-136,-277,10,4494,4836,90,4949,4977,78,-455,-141,12
Summer,0,1,10.12,8,Red,mid,Damonte,Golden Guardians,Twisted Fate,Varus,Yuumi,Urgot,Aatrox,Olaf,2092,0,0,3,1,5,16,0,0,0,0,0,0,0,0,0.1434,0.6023,11310,324.3786,0.226236,460.7839,212.3231,18,0.5163,8,0.2294,6,46,1.3193,13967,9424,270.2868,0.267981,14250,335,314,21,16,0,9.608,3902,4643,94,3208,4280,88,694,363,6,5951,7172,151,5043,7307,144,908,-135,7
Summer,0,1,10.12,9,Red,bot,FBI,Golden Guardians,Aphelios,Varus,Yuumi,Urgot,Aatrox,Olaf,2092,0,3,1,1,5,16,0,0,0,0,0,0,0,0,0.1434,0.6023,18234,522.9637,0.364738,232.9446,527.9254,16,0.4589,14,0.4015,6,55,1.5774,15169,10626,304.761,0.302162,15250,372,347,25,24,0,10.6692,3335,3610,92,3203,3487,78,132,123,14,5789,6431,154,5039,5901,136,750,530,18
Summer,0,1,10.12,10,Red,sup,huhi,Golden Guardians,Thresh,Varus,Yuumi,Urgot,Aatrox,Olaf,2092,0,0,3,4,5,16,0,0,0,0,0,0,0,0,0.1434,0.6023,4229,121.2906,0.0845935,343.7094,218.7476,54,1.5488,8,0.2294,17,80,2.2945,7061,2518,72.218,0.0715961,6925,29,29,0,0,0,0.8317,2081,2374,12,2350,2733,13,-269,-359,-1,3179,3656,20,3476,4159,22,-297,-503,-2
Summer,0,1,10.13,6,Red,top,Hauntzer,Golden Guardians,Volibear,Varus,Twisted Fate,Yuumi,Bard,Jayce,2617,1,3,3,15,26,18,0,0,0,0,0,0,0,0,0.5961,1.0088,26697,612.0825,0.205441,805.2885,1670.4624,26,0.5961,10,0.2293,12,63,1.4444,15865,10251,235.0248,0.197835,13683,299,277,22,8,2,6.8552,3468,4861,99,3142,4302,80,326,559,19,5324,7945,156,4891,7289,133,433,656,23
Summer,0,1,10.13,7,Red,jng,Closer,Golden Guardians,Lee Sin,Varus,Twisted Fate,Yuumi,Bard,Jayce,2617,1,12,3,11,26,18,3,0,0,0,0,0,0,0,0.5961,1.0088,21135,484.5625,0.162639,878.1276,1039.0524,18,0.4127,8,0.1834,7,45,1.0317,18041,12427,284.914,0.23983,15535,228,33,195,136,15,5.2274,2920,2920,60,3168,3720,68,-248,-800,-8,4982,5385,93,4387,5342,97,595,43,-4
Summer,0,1,10.13,8,Red,mid,Damonte,Golden Guardians,Lissandra,Varus,Twisted Fate,Yuumi,Bard,Jayce,2617,1,1,6,13,26,18,0,0,0,0,0,0,0,1,0.5961,1.0088,24115,552.885,0.185571,633.8403,425.3191,19,0.4356,10,0.2293,17,46,1.0546,14157,8543,195.8655,0.164871,13960,266,240,26,13,2,6.0986,2931,4205,72,3606,4585,92,-675,-380,-20,4731,6968,125,5394,7291,144,-663,-323,-19
Summer,0,1,10.13,9,Red,bot,FBI,Golden Guardians,Aphelios,Varus,Twisted Fate,Yuumi,Bard,Jayce,2617,1,9,3,13,26,18,0,0,0,0,0,0,0,0,0.5961,1.0088,48661,1115.6515,0.374459,475.0707,960.1146,16,0.3668,15,0.3439,6,72,1.6507,20774,15160,347.5736,0.292576,19100,413,373,40,26,10,9.4689,3599,3083,97,3585,2980,78,14,103,19,5763,5705,160,6077,5854,145,-314,-149,15
Summer,0,1,10.13,10,Red,sup,huhi,Golden Guardians,Karma,Varus,Twisted Fate,Yuumi,Bard,Jayce,2617,1,1,3,23,26,18,0,0,0,0,0,0,0,0,0.5961,1.0088,9342,214.1842,0.0718892,374.3523,316.0948,67,1.5361,14,0.321,23,115,2.6366,11049,5435,124.6083,0.104888,10125,43,43,0,0,0,0.9859,2155,3090,13,2190,2966,14,-35,124,-1,3299,4487,21,3205,4303,23,94,184,-2
