split,playoffs,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
Summer,1,2,10.16,7,Red,jng,Santorin,FlyQuest,Volibear,Caitlyn,Olaf,Gangplank,Rumble,Shen,1471,1,0,0,18,23,5,0,0,0,0,1,0,1,0,0.9381,1.1421,8065,328.9599,0.139935,878.2597,836.0027,7,0.2855,11,0.4487,6,37,1.5092,8741,5465,222.9096,0.158675,7500,133,18,115,86,1,5.4249,3068,3064,56,2758,2787,52,310,277,4,4753,5067,86,4750,5255,85,3,-188,1
Summer,1,2,10.16,8,Red,mid,PowerOfEvil,FlyQuest,Syndra,Caitlyn,Olaf,Gangplank,Rumble,Shen,1471,1,6,3,12,23,5,2,0,0,0,1,1,0,0,0.9381,1.1421,15585,635.69,0.270413,302.9368,138.7627,10,0.4079,7,0.2855,4,30,1.2237,11910,8634,352.1686,0.250693,10400,209,189,20,16,4,8.5248,4200,4397,87,3411,4972,94,789,-575,-7,5967,6871,130,5372,8033,141,595,-1162,-11
Summer,1,2,10.16,9,Red,bot,WildTurtle,FlyQuest,Ashe,Caitlyn,Olaf,Gangplank,Rumble,Shen,1471,1,7,1,11,23,5,2,0,0,0,1,0,1,0,0.9381,1.1421,13331,543.7525,0.231304,359.3474,162.257,9,0.3671,13,0.5303,2,27,1.1013,10912,7636,311.4616,0.221714,9100,212,200,12,8,0,8.6472,3232,3507,87,3362,3305,95,-130,202,-8,5765,5723,132,5063,5067,138,702,656,-6
Summer,1,2,10.16,10,Red,sup,IgNar,FlyQuest,Gragas,Caitlyn,Olaf,Gangplank,Rumble,Shen,1471,1,2,1,13,23,5,0,0,0,0,1,0,1,0,0.9381,1.1421,6133,250.1564,0.106413,446.5534,369.5445,29,1.1829,8,0.3263,10,49,1.9986,6664,3388,138.1917,0.0983646,5240,34,34,0,0,0,1.3868,2123,2695,12,2075,2405,14,48,290,-2,3497,4299,19,3388,3996,26,109,303,-7
Summer,1,3,10.16,6,Red,top,Solo,FlyQuest,Renekton,Caitlyn,Olaf,Kalista,Gangplank,Azir,2286,0,2,1,3,5,9,0,0,0,0,0,0,0,0,0.1312,0.3675,12486,327.7165,0.229716,908.6614,943.7533,11,0.2887,6,0.1575,7,32,0.8399,13037,8098,212.5459,0.240761,12975,301,290,11,10,0,7.9003,3209,4818,84,3458,5042,77,-249,-224,7,5440,8175,135,5438,7794,130,2,381,5
Summer,1,3,10.16,7,Red,jng,Santorin,FlyQuest,Volibear,Caitlyn,Olaf,Kalista,Gangplank,Azir,2286,0,0,2,3,5,9,0,0,0,0,0,0,0,1,0.1312,0.3675,4681,122.8609,0.0861206,820.8399,878.8714,12,0.315,16,0.4199,12,52,1.3648,9307,4368,114.6457,0.129864,9120,164,16,148,109,3,4.3045,2848,2792,54,3333,3720,69,-485,-928,-15,4105,4431,78,4637,5506,96,-532,-1075,-18
Summer,1,3,10.16,8,Red,mid,PowerOfEvil,FlyQuest,Syndra,Caitlyn,Olaf,Kalista,Gangplank,Azir,2286,0,1,2,4,5,9,0,0,0,0,0,0,0,0,0.1312,0.3675,17879,469.2651,0.328936,190.0525,136.7717,21,0.5512,12,0.315,8,48,1.2598,13264,8325,218.5039,0.24751,12985,327,295,32,14,11,8.5827,3524,5036,103,3379,4901,94,145,135,9,5905,8371,163,5471,7773,153,434,598,10
Summer,1,3,10.16,9,Red,bot,WildTurtle,FlyQuest,Ashe,Caitlyn,Olaf,Kalista,Gangplank,Azir,2286,0,1,2,2,5,9,0,0,0,0,0,0,0,0,0.1312,0.3675,15737,413.0446,0.289528,363.0446,229.4488,11,0.2887,12,0.315,2,48,1.2598,15164,10225,268.3727,0.303999,13650,375,317,58,46,8,9.8425,3586,3790,96,3188,3192,84,398,598,12,5964,6299,150,5003,5397,141,961,902,9
Summer,1,3,10.16,10,Red,sup,IgNar,FlyQuest,Rakan,Caitlyn,Olaf,Kalista,Gangplank,Azir,2286,0,1,2,2,5,9,0,0,0,0,0,0,0,0,0.1312,0.3675,3571,93.727,0.0656989,310.6299,509.3438,65,1.706,24,0.6299,19,123,3.2283,7558,2619,68.7402,0.0778646,7535,42,42,0,0,0,1.1024,2001,2462,11,2122,2183,13,-121,279,-2,3490,3833,19,3205,3946,21,285,-113,-2
Summer,1,4,10.16,1,Blue,top,Solo,FlyQuest,Jayce,Kalista,Olaf,Karma,Gangplank,Gnar,2466,0,2,5,2,6,10,1,0,0,0,0,0,0,1,0.146,0.3893,26563,646.3017,0.381861,591.6545,388.5401,8,0.1946,6,0.146,3,28,0.6813,15847,10541,256.472,0.264373,14425,343,331,12,6,0,8.3455,3295,4463,86,3244,5005,86,51,-542,0,5832,7220,143,4479,7371,119,1353,-151,24
